:START_ID;:END_ID
246;12651602
120;12651602
249;12651602
250;12651602
251;12651602
252;12651602
192;12651603
33;12651603
236;12651603
184;12651604
553;12651605
578;12651606
6422531;12651607
6815749;12651607
8126472;12651607
6553633;12651607
6815777;12651607
8650793;12651607
8650797;12651607
6553667;12651607
262219;12651607
8650839;12651607
6422616;12651607
262235;12651607
6815840;12651607
8126571;12651607
262252;12651607
6553713;12651607
6422673;12651607
8126615;12651607
9306276;12651607
6422698;12651607
8650925;12651607
262323;12651607
8126648;12651607
8650937;12651607
8519874;12651607
8126663;12651607
6815949;12651607
262362;12651607
6553821;12651607
6815969;12651607
262371;12651607
7864555;12651607
8650987;12651607
262384;12651607
7864564;12651607
7864565;12651607
262400;12651607
6553866;12651607
262432;12651607
8651060;12651607
262453;12651607
7864635;12651607
262482;12651607
6816083;12651607
6553944;12651607
6816090;12651607
6553957;12651607
8651109;12651607
7864688;12651607
6816114;12651607
7602546;12651607
262516;12651607
8388979;12651607
262520;12651607
8651132;12651607
262525;12651607
7602558;12651607
7864701;12651607
262528;12651607
262531;12651607
8257937;12651607
7602591;12651607
6554016;12651607
8651176;12651607
8651183;12651607
6816181;12651607
7602616;12651607
7864771;12651607
6816196;12651607
7864783;12651607
7602640;12651607
7864785;12651607
9306579;12651607
8651220;12651607
6816226;12651607
6816231;12651607
6423016;12651607
9306602;12651607
9306604;12651607
6816242;12651607
8258035;12651607
6423028;12651607
6816244;12651607
7864821;12651607
6816251;12651607
6816257;12651607
8651279;12651607
7602705;12651607
6816282;12651607
8651292;12651607
7602719;12651607
7602731;12651607
7602742;12651607
7209546;12651607
6816336;12651607
9306714;12651607
8389214;12651607
8389242;12651607
6554251;12651607
9306764;12651607
8389264;12651607
6816406;12651607
6554266;12651607
9306797;12651607
9306799;12651607
9306807;12651607
7602872;12651607
8389312;12651607
9306820;12651607
8651462;12651607
9306825;12651607
9306832;12651607
7865049;12651607
9306842;12651607
9306850;12651607
742;12651607
746;12651607
7209715;12651607
6423288;12651607
6816504;12651607
8389373;12651607
8389375;12651607
6816518;12651607
6816549;12651607
8389422;12651607
8651569;12651607
9306929;12651607
9306936;12651607
6816584;12651607
8651596;12651607
7865177;12651607
6816610;12651607
9306982;12651607
8651624;12651607
7865194;12651607
6816619;12651607
8651626;12651607
9306990;12651607
6816625;12651607
8651647;12651607
8651653;12651607
6554505;12651607
8651663;12651607
7865236;12651607
7865269;12651607
8651716;12651607
9044939;12651607
6554576;12651607
6816724;12651607
7865301;12651607
8389609;12651607
6816773;12651607
6816779;12651607
8389651;12651607
6554657;12651607
8389668;12651607
6554661;12651607
6816826;12651607
6816833;12651607
6554698;12651607
8389706;12651607
8389707;12651607
8389710;12651607
6816849;12651607
8389722;12651607
6554715;12651607
8389735;12651607
8389740;12651607
6554735;12651607
9045103;12651607
8651897;12651607
8651913;12651607
9045136;12651607
6423728;12651607
8651959;12651607
8389830;12651607
8651980;12651607
8651981;12651607
8651997;12651607
8651998;12651607
8389862;12651607
8652011;12651607
8652014;12651607
8652022;12651607
9045246;12651607
6554885;12651607
8652052;12651607
8652058;12651607
7079195;12651607
8389921;12651607
6554923;12651607
8389941;12651607
8652086;12651607
8652088;12651607
6423871;12651607
8652097;12651607
8389962;12651607
6554972;12651607
8389981;12651607
9045354;12651607
8390030;12651607
6555033;12651607
6555096;12651607
6555100;12651607
7079393;12651607
9045512;12651607
7079436;12651607
9045521;12651607
7079462;12651607
8390189;12651607
6555187;12651607
8390199;12651607
8390215;12651607
8390231;12651607
9045599;12651607
9045607;12651607
6555250;12651607
9045620;12651607
8652424;12651607
7079579;12651607
8390303;12651607
7079601;12651607
8652477;12651607
7079630;12651607
7997145;12651607
8390361;12651607
8390365;12651607
8652525;12651607
6555428;12651607
6555433;12651607
6555448;12651607
6555457;12651607
8652619;12651607
7341908;12651607
8521576;12651607
6555505;12651607
8521590;12651607
8652695;12651607
6948790;12651607
8652734;12651607
8652737;12651607
8652744;12651607
7473120;12651607
7079909;12651607
8652781;12651607
6948850;12651607
8652787;12651607
7473145;12651607
7604217;12651607
7079935;12651607
6555652;12651607
6948868;12651607
7079954;12651607
8652818;12651607
7604244;12651607
6948890;12651607
6948892;12651607
8652830;12651607
6555690;12651607
7604266;12651607
8652844;12651607
7604271;12651607
7604279;12651607
6424633;12651607
7079996;12651607
6424638;12651607
7080001;12651607
7080014;12651607
7080016;12651607
8915024;12651607
6555731;12651607
6424662;12651607
7604311;12651607
7604320;12651607
6817891;12651607
6948963;12651607
7080035;12651607
7604323;12651607
8915043;12651607
6948969;12651607
7080042;12651607
7080047;12651607
6424688;12651607
8915065;12651607
8652923;12651607
7604349;12651607
8915074;12651607
7080077;12651607
6555796;12651607
6424734;12651607
6424745;12651607
6424753;12651607
2240;12651607
7080129;12651607
8653002;12651607
8653014;12651607
8653023;12651607
8784110;12651607
6555887;12651607
6424827;12651607
6424830;12651607
8653064;12651607
6555913;12651607
8915209;12651607
6555925;12651607
6949145;12651607
2333;12651607
6949160;12651607
7211311;12651607
7211317;12651607
8522050;12651607
7342404;12651607
7211337;12651607
6556003;12651607
8522085;12651607
8784232;12651607
6556012;12651607
7473522;12651607
8522129;12651607
6949279;12651607
7211438;12651607
7342523;12651607
7211459;12651607
9308611;12651607
9308613;12651607
7342538;12651607
8784333;12651607
8522199;12651607
9308632;12651607
9308643;12651607
7604711;12651607
9308650;12651607
6949356;12651607
6949359;12651607
7604722;12651607
7342579;12651607
8915444;12651607
6949377;12651607
7342595;12651607
8522249;12651607
2571;12651607
7342604;12651607
7342608;12651607
7342616;12651607
7342618;12651607
7342624;12651607
7998001;12651607
7211574;12651607
7342647;12651607
6949434;12651607
7998014;12651607
9308738;12651607
6949444;12651607
2637;12651607
9308758;12651607
7342679;12651607
7342681;12651607
6949467;12651607
6949470;12651607
7342687;12651607
9308771;12651607
7473767;12651607
7998055;12651607
9308779;12651607
7342702;12651607
9308782;12651607
6949488;12651607
9308796;12651607
7998078;12651607
6949504;12651607
9308801;12651607
7998096;12651607
8915602;12651607
8391315;12651607
8915603;12651607
7998104;12651607
6949531;12651607
6949538;12651607
7998115;12651607
9308836;12651607
7998118;12651607
8784557;12651607
7998129;12651607
7998132;12651607
9308858;12651607
8391355;12651607
6556347;12651607
8915643;12651607
8915647;12651607
9308868;12651607
7604933;12651607
7473881;12651607
7998172;12651607
8391388;12651607
8522463;12651607
8391393;12651607
7604967;12651607
8391401;12651607
7867115;12651607
9308907;12651607
8522490;12651607
7998206;12651607
7998210;12651607
7473923;12651607
8522498;12651607
8391433;12651607
8391436;12651607
7473936;12651607
8522515;12651607
6949652;12651607
8522522;12651607
8522525;12651607
8391459;12651607
6556457;12651607
7080752;12651607
7867184;12651607
7473976;12651607
6949701;12651607
9309004;12651607
6949715;12651607
8915796;12651607
7474019;12651607
7474020;12651607
7867235;12651607
8784744;12651607
6556521;12651607
7474031;12651607
6556531;12651607
7474059;12651607
8915857;12651607
6949811;12651607
6556609;12651607
7605187;12651607
7998407;12651607
6818766;12651607
7605208;12651607
6949850;12651607
7474142;12651607
6949868;12651607
6556656;12651607
6556664;12651607
7605246;12651607
7605247;12651607
7474176;12651607
9309191;12651607
7474188;12651607
7080979;12651607
7080989;12651607
6556703;12651607
8784932;12651607
7605287;12651607
7998505;12651607
8391722;12651607
7605293;12651607
7081009;12651607
8784950;12651607
7998524;12651607
7474243;12651607
9309261;12651607
7081038;12651607
7474273;12651607
7081065;12651607
8785005;12651607
9309296;12651607
7474291;12651607
6556789;12651607
7474294;12651607
8785022;12651607
7474303;12651607
7474307;12651607
7474319;12651607
7474322;12651607
8785059;12651607
8916151;12651607
7605439;12651607
7474370;12651607
7474374;12651607
7081161;12651607
7212233;12651607
6556875;12651607
7212235;12651607
8522961;12651607
7998675;12651607
7212246;12651607
7212253;12651607
7212256;12651607
7212263;12651607
8916199;12651607
7474414;12651607
6556911;12651607
7605487;12651607
7081202;12651607
6556918;12651607
7605503;12651607
7474432;12651607
6556937;12651607
7081233;12651607
7212306;12651607
7081238;12651607
7474469;12651607
8785197;12651607
7212334;12651607
7212338;12651607
7212343;12651607
7081277;12651607
8523081;12651607
7474512;12651607
6557013;12651607
7474525;12651607
7081311;12651607
7605601;12651607
7081314;12651607
7212394;12651607
7474544;12651607
7212411;12651607
7605630;12651607
7212415;12651607
8785278;12651607
7867777;12651607
7867779;12651607
7605635;12651607
7605639;12651607
6557066;12651607
7081359;12651607
3474;12651607
6557083;12651607
7998877;12651607
6557091;12651607
8916392;12651607
7867819;12651607
7212461;12651607
8654257;12651607
8523186;12651607
8916405;12651607
7212470;12651607
7474614;12651607
8654263;12651607
7474633;12651607
7212493;12651607
7474640;12651607
7474646;12651607
7212515;12651607
7081445;12651607
6557166;12651607
7212529;12651607
6557171;12651607
8523257;12651607
8654331;12651607
7212546;12651607
7474696;12651607
7212560;12651607
7998995;12651607
7474719;12651607
9309741;12651607
7474735;12651607
7474748;12651607
7081541;12651607
8785479;12651607
8785497;12651607
6557278;12651607
7999070;12651607
7081584;12651607
8392311;12651607
7081600;12651607
8654468;12651607
7999116;12651607
6557327;12651607
8654480;12651607
7081623;12651607
7081629;12651607
7999137;12651607
8654499;12651607
6557353;12651607
7081647;12651607
7081655;12651607
7212749;12651607
7081681;12651607
8916694;12651607
8654571;12651607
8654579;12651607
8654583;12651607
8916729;12651607
8392449;12651607
6557442;12651607
6557449;12651607
7999246;12651607
8654618;12651607
8654620;12651607
8916773;12651607
7081769;12651607
8392496;12651607
7081789;12651607
7999304;12651607
7081801;12651607
8916811;12651607
8916825;12651607
9310061;12651607
8916859;12651607
7081863;12651607
7081872;12651607
7999382;12651607
8916886;12651607
8392613;12651607
8916902;12651607
8916922;12651607
6557633;12651607
6557644;12651607
8392683;12651607
8523766;12651607
7213067;12651607
8785932;12651607
7213069;12651607
8392739;12651607
8261672;12651607
7213122;12651607
7213142;12651607
8392802;12651607
8392814;12651607
7213167;12651607
6557813;12651607
6557822;12651607
8654976;12651607
8917122;12651607
7213187;12651607
8654982;12651607
7213194;12651607
7213197;12651607
7213201;12651607
6557845;12651607
8392854;12651607
8786078;12651607
7213216;12651607
6557862;12651607
8917198;12651607
8655056;12651607
8655064;12651607
8655066;12651607
8392925;12651607
6557940;12651607
8655105;12651607
7213314;12651607
8392965;12651607
8392973;12651607
8655140;12651607
8917291;12651607
7213358;12651607
8393016;12651607
8917313;12651607
7082313;12651607
7213388;12651607
7213391;12651607
8524112;12651607
7082329;12651607
7213405;12651607
7213410;12651607
7213421;12651607
8393087;12651607
6558090;12651607
7213453;12651607
8393103;12651607
4517;12651607
7213492;12651607
8786365;12651607
6558171;12651607
6558182;12651607
8917506;12651607
4611;12651607
8917518;12651607
6558231;12651607
8917546;12651607
8917582;12651607
7082583;12651607
8917609;12651607
6558314;12651607
8393326;12651607
6558319;12651607
6558331;12651607
8917628;12651607
8917646;12651607
9179791;12651607
6558354;12651607
8393373;12651607
8393377;12651607
6558370;12651607
8917668;12651607
8917681;12651607
8000180;12651607
8917697;12651607
9179847;12651607
8524492;12651607
9179861;12651607
8393449;12651607
8917744;12651607
9179897;12651607
6558458;12651607
4882;12651607
9179943;12651607
8000300;12651607
9179972;12651607
9180008;12651607
8000366;12651607
9180041;12651607
8393613;12651607
8936690;12651607
8655782;12651607
6357588;12651607
9180092;12651607
8000449;12651607
6357591;12651607
6558669;12651607
9180128;12651607
8917987;12651607
9180144;12651607
8918004;12651607
8655866;12651607
8393729;12651607
9180181;12651607
8131612;12651607
8000559;12651607
8000586;12651607
8000588;12651607
8393805;12651607
8393809;12651607
8393826;12651607
8656008;12651607
8656013;12651607
8918161;12651607
8656018;12651607
8393879;12651607
8393890;12651607
6558892;12651607
8656063;12651607
8393933;12651607
7214297;12651607
6558941;12651607
8393949;12651607
8656095;12651607
8000736;12651607
7214311;12651607
8656123;12651607
6558978;12651607
8393987;12651607
8525061;12651607
6558993;12651607
6558997;12651607
8656152;12651607
7214368;12651607
7083299;12651607
6559025;12651607
8787252;12651607
8918330;12651607
8918331;12651607
7214405;12651607
8918355;12651607
8656222;12651607
7214431;12651607
7214438;12651607
9180524;12651607
8656243;12651607
8394131;12651607
8000916;12651607
9180571;12651607
5532;12651607
8394143;12651607
6559136;12651607
6821284;12651607
9180581;12651607
8000937;12651607
6821313;12651607
6559174;12651607
8656329;12651607
9180617;12651607
6559190;12651607
6559193;12651607
6559213;12651607
8001013;12651607
8001020;12651607
8001023;12651607
6559245;12651607
8394255;12651607
6559259;12651607
8394270;12651607
8656438;12651607
8918589;12651607
8656447;12651607
8656449;12651607
8918597;12651607
8001101;12651607
6559312;12651607
8656464;12651607
8656471;12651607
8656480;12651607
8001123;12651607
8918633;12651607
8918652;12651607
9180810;12651607
8656531;12651607
8525495;12651607
6559424;12651607
9180894;12651607
6559469;12651607
6559514;12651607
9180956;12651607
9180965;12651607
6559529;12651607
7214890;12651607
9180971;12651607
6559536;12651607
8525633;12651607
7214915;12651607
7214929;12651607
7214930;12651607
7870315;12651607
7214962;12651607
9181050;12651607
9181052;12651607
8525697;12651607
7214983;12651607
7214986;12651607
9181069;12651607
7870353;12651607
9181074;12651607
7215021;12651607
9181117;12651607
6559708;12651607
9181170;12651607
6559732;12651607
7870463;12651607
9050133;12651607
6559775;12651607
6559807;12651607
7870527;12651607
9181249;12651607
7346243;12651607
8919123;12651607
6559863;12651607
8263836;12651607
9181350;12651607
6559912;12651607
8263855;12651607
8263863;12651607
7870652;12651607
8001752;12651607
9181408;12651607
9181426;12651607
8263925;12651607
7870766;12651607
8001846;12651607
7870825;12651607
6560139;12651607
6560164;12651607
8657317;12651607
8657342;12651607
7870919;12651607
8657356;12651607
6953439;12651607
6953457;12651607
6560243;12651607
6953471;12651607
6953489;12651607
6953493;12651607
8657430;12651607
6953497;12651607
8657443;12651607
8657445;12651607
7871024;12651607
7871033;12651607
7871054;12651607
7871055;12651607
7871065;12651607
7871078;12651607
7871095;12651607
6560427;12651607
7871170;12651607
6560491;12651607
7215875;12651607
7871235;12651607
7871239;12651607
8657679;12651607
8657684;12651607
7215894;12651607
7215903;12651607
7215914;12651607
7215919;12651607
7215923;12651607
6560565;12651607
8526703;12651607
8657782;12651607
7216032;12651607
8002533;12651607
8526830;12651607
6560789;12651607
6560794;12651607
6560802;12651607
8526897;12651607
6560818;12651607
8526919;12651607
6560850;12651607
8526936;12651607
6560857;12651607
6560862;12651607
9051244;12651607
9313434;12651607
6560942;12651607
8658119;12651607
7377;12651607
6429906;12651607
6560979;12651607
8658136;12651607
6429919;12651607
9051361;12651607
6429931;12651607
6429932;12651607
6429933;12651607
8527097;12651607
6429953;12651607
6429963;12651607
8658189;12651607
6429966;12651607
6429991;12651607
6429992;12651607
6429998;12651607
8658234;12651607
9051490;12651607
9051495;12651607
8527211;12651607
7085449;12651607
9051539;12651607
6561190;12651607
6561198;12651607
6561205;12651607
8527285;12651607
7607;12651607
8527287;12651607
8658386;12651607
8658391;12651607
8527373;12651607
6692380;12651607
8658474;12651607
6692406;12651607
6692416;12651607
6692418;12651607
6561357;12651607
7758;12651607
8527440;12651607
6692437;12651607
7347802;12651607
9182811;12651607
7347809;12651607
9051749;12651607
9051753;12651607
9051758;12651607
9182834;12651607
7347828;12651607
9182836;12651607
6561398;12651607
7813;12651607
9313930;12651607
9182866;12651607
7085724;12651607
6692514;12651607
6692527;12651607
6692550;12651607
7347917;12651607
6561495;12651607
9182938;12651607
8658662;12651607
6692586;12651607
8265455;12651607
8265457;12651607
9051891;12651607
6692596;12651607
8527607;12651607
9182971;12651607
6692606;12651607
8658686;12651607
6692609;12651607
8265480;12651607
7347979;12651607
6561548;12651607
7479051;12651607
7085844;12651607
7479067;12651607
8265507;12651607
7479077;12651607
7479079;12651607
8265511;12651607
9314088;12651607
6692651;12651607
8265516;12651607
6692653;12651607
7479095;12651607
8658745;12651607
8134461;12651607
9183040;12651607
8265553;12651607
8265558;12651607
7741271;12651607
7216999;12651607
8527720;12651607
8265579;12651607
7741295;12651607
8134511;12651607
8060;12651607
9052031;12651607
9314177;12651607
8658820;12651607
8265616;12651607
7085973;12651607
8134553;12651607
8134559;12651607
9052064;12651607
9183138;12651607
8789929;12651607
9314230;12651607
8658874;12651607
6561727;12651607
8265663;12651607
9314243;12651607
8527819;12651607
9052110;12651607
8658903;12651607
8658905;12651607
8658906;12651607
7217121;12651607
8134628;12651607
8003566;12651607
6430706;12651607
6561780;12651607
6692862;12651607
6561792;12651607
9314312;12651607
6561804;12651607
6561806;12651607
6561807;12651607
9052184;12651607
8134697;12651607
6692912;12651607
8659004;12651607
8527936;12651607
6692938;12651607
6561882;12651607
6561884;12651607
8659043;12651607
6692968;12651607
6430828;12651607
6561905;12651607
8003709;12651607
6430860;12651607
9052303;12651607
6693022;12651607
8659103;12651607
6561956;12651607
8265901;12651607
9314479;12651607
8528050;12651607
8528057;12651607
6561979;12651607
9314491;12651607
6693056;12651607
6430918;12651607
9052358;12651607
8265929;12651607
8265931;12651607
8134863;12651607
8134867;12651607
6430938;12651607
8528091;12651607
6693089;12651607
6693091;12651607
8265958;12651607
6693096;12651607
6693106;12651607
6693111;12651607
9052413;12651607
7741694;12651607
9052415;12651607
6693126;12651607
6562061;12651607
6693137;12651607
9314582;12651607
8659223;12651607
7348507;12651607
6693149;12651607
8659231;12651607
9314592;12651607
8134945;12651607
6431012;12651607
7741734;12651607
8528174;12651607
8528175;12651607
6562098;12651607
7741747;12651607
9314613;12651607
8134967;12651607
7741754;12651607
7741755;12651607
8528194;12651607
7741763;12651607
8266051;12651607
7741765;12651607
6693190;12651607
9314627;12651607
7741770;12651607
8134988;12651607
9314638;12651607
6693200;12651607
8659284;12651607
6693207;12651607
7741789;12651607
7741790;12651607
8528225;12651607
8266084;12651607
6562152;12651607
8266088;12651607
9314666;12651607
7741807;12651607
8135024;12651607
9052527;12651607
8528245;12651607
6693244;12651607
9052542;12651607
8528255;12651607
9314691;12651607
8528267;12651607
6431124;12651607
6431126;12651607
7741846;12651607
7348633;12651607
8135066;12651607
8528281;12651607
7217567;12651607
7741858;12651607
8135081;12651607
8659372;12651607
8528301;12651607
6562227;12651607
7741883;12651607
8266172;12651607
8659387;12651607
8266177;12651607
6431188;12651607
8135126;12651607
8135130;12651607
8528351;12651607
8004071;12651607
8135143;12651607
6562283;12651607
7217645;12651607
7217646;12651607
6562302;12651607
7086592;12651607
6431234;12651607
6431235;12651607
6562307;12651607
8135172;12651607
6431239;12651607
6431242;12651607
6431250;12651607
6562332;12651607
8659493;12651607
6431279;12651607
7086641;12651607
8659511;12651607
7086657;12651607
7086673;12651607
8659537;12651607
6562388;12651607
6431321;12651607
8135264;12651607
8135274;12651607
7217775;12651607
6431344;12651607
7086709;12651607
9446008;12651607
7086718;12651607
6431362;12651607
6431369;12651607
6431375;12651607
8135318;12651607
8528543;12651607
8869;12651607
8135348;12651607
8135350;12651607
6431415;12651607
9052869;12651607
6431441;12651607
7217904;12651607
8528632;12651607
6693642;12651607
6562573;12651607
7086864;12651607
8135441;12651607
8528656;12651607
8135443;12651607
8135445;12651607
8659744;12651607
8135459;12651607
7217961;12651607
6693674;12651607
7086895;12651607
7086896;12651607
8135476;12651607
9052983;12651607
6431544;12651607
7086906;12651607
8135490;12651607
8135491;12651607
7086922;12651607
6562635;12651607
8135498;12651607
9184081;12651607
6431570;12651607
6693717;12651607
8659797;12651607
6562663;12651607
7086958;12651607
7218031;12651607
7086966;12651607
8135554;12651607
6693774;12651607
8659871;12651607
7349161;12651607
9053103;12651607
7087043;12651607
8528836;12651607
9053126;12651607
9053131;12651607
7087054;12651607
7218131;12651607
6431705;12651607
9053145;12651607
6562783;12651607
8135652;12651607
7218157;12651607
8528893;12651607
8135687;12651607
6431755;12651607
7087115;12651607
8659979;12651607
6431764;12651607
8528920;12651607
6562845;12651607
8135721;12651607
7480381;12651607
6562878;12651607
7480383;12651607
7480385;12651607
8135745;12651607
7087172;12651607
7480390;12651607
8528967;12651607
8135760;12651607
6562906;12651607
7087203;12651607
7087204;12651607
6562931;12651607
7087229;12651607
7087230;12651607
8135828;12651607
6562970;12651607
8135841;12651607
8135842;12651607
6562987;12651607
6562991;12651607
7218381;12651607
6694106;12651607
7087339;12651607
8135922;12651607
8135944;12651607
8135950;12651607
7087379;12651607
7087384;12651607
7218457;12651607
8135968;12651607
8135971;12651607
7087437;12651607
6432078;12651607
6432082;12651607
8529237;12651607
8136035;12651607
8136039;12651607
7087467;12651607
7349619;12651607
6563197;12651607
8529283;12651607
7087495;12651607
6432144;12651607
7087518;12651607
7087520;12651607
8005024;12651607
7218601;12651607
6432175;12651607
6432179;12651607
7087547;12651607
7218623;12651607
7218625;12651607
7218633;12651607
7087564;12651607
7218669;12651607
8136190;12651607
8136197;12651607
8136202;12651607
6563353;12651607
6563356;12651607
7087657;12651607
8136255;12651607
7087692;12651607
8529489;12651607
9870;12651607
6432399;12651607
8529550;12651607
8136348;12651607
7087774;12651607
7087786;12651607
8136374;12651607
8529595;12651607
8136383;12651607
7087808;12651607
7087810;12651607
7087817;12651607
7087830;12651607
8005336;12651607
7349978;12651607
7087835;12651607
7087844;12651607
7087848;12651607
6694636;12651607
7087865;12651607
6563603;12651607
6563607;12651607
6563614;12651607
7218978;12651607
7087908;12651607
7218987;12651607
6432571;12651607
6694729;12651607
7087946;12651607
6694731;12651607
6432590;12651607
7219029;12651607
6563670;12651607
7219037;12651607
6432638;12651607
7087998;12651607
6694785;12651607
7088006;12651607
6432654;12651607
8923026;12651607
6563734;12651607
6563740;12651607
6694816;12651607
8923047;12651607
8923049;12651607
8923052;12651607
6563760;12651607
7088050;12651607
7088062;12651607
7219146;12651607
8923093;12651607
7088097;12651607
6563817;12651607
7219182;12651607
6563833;12651607
7088122;12651607
6563845;12651607
6694925;12651607
8923163;12651607
7088172;12651607
6563885;12651607
8923181;12651607
9054253;12651607
6432820;12651607
7088182;12651607
6563913;12651607
6694997;12651607
7219288;12651607
6432864;12651607
6563953;12651607
6432882;12651607
8923252;12651607
6563963;12651607
6695044;12651607
7088262;12651607
7219360;12651607
7219362;12651607
6695104;12651607
7088320;12651607
6564035;12651607
7088342;12651607
7088351;12651607
8005857;12651607
7219427;12651607
6433015;12651607
6695162;12651607
6695167;12651607
6564100;12651607
6564133;12651607
6695221;12651607
6695228;12651607
8530239;12651607
8923455;12651607
7350604;12651607
6695245;12651607
8923470;12651607
6957392;12651607
6433113;12651607
6564186;12651607
6957401;12651607
7350622;12651607
6695266;12651607
7219556;12651607
6957413;12651607
6695271;12651607
8923505;12651607
8923506;12651607
6695287;12651607
8268152;12651607
6564223;12651607
6695310;12651607
8137103;12651607
8137105;12651607
7219605;12651607
8006043;12651607
8923550;12651607
8137131;12651607
8137132;12651607
6564273;12651607
6957509;12651607
8268239;12651607
7219664;12651607
8792527;12651607
6302167;12651607
8268249;12651607
8268252;12651607
6957534;12651607
8268254;12651607
8530409;12651607
6957546;12651607
8137197;12651607
6302200;12651607
8137214;12651607
6957567;12651607
8268290;12651607
6957575;12651607
7219721;12651607
6695437;12651607
8792589;12651607
6564368;12651607
8923671;12651607
6957595;12651607
6957604;12651607
6302248;12651607
6957613;12651607
6695470;12651607
6302267;12651607
8268352;12651607
8923713;12651607
8923722;12651607
7219788;12651607
8792660;12651607
7219802;12651607
6957671;12651607
6957675;12651607
8792697;12651607
6564479;12651607
7219839;12651607
8792705;12651607
6302340;12651607
6957708;12651607
6957715;12651607
6302357;12651607
6302359;12651607
7219865;12651607
6695578;12651607
6302378;12651607
8923819;12651607
6302382;12651607
6957745;12651607
8923826;12651607
6957750;12651607
6302392;12651607
6302398;12651607
6695616;12651607
8792774;12651607
8792776;12651607
6302410;12651607
6695627;12651607
8268502;12651607
2108122;12651607
8137439;12651607
2108137;12651607
2108139;12651607
6302445;12651607
2108148;12651607
8137460;12651607
8137466;12651607
2108170;12651607
2108172;12651607
2108173;12651607
6564620;12651607
6302479;12651607
6564628;12651607
2108181;12651607
2108184;12651607
6302532;12651607
2108236;12651607
8792914;12651607
2108249;12651607
2108251;12651607
2108254;12651607
2108255;12651607
8792927;12651607
2108259;12651607
8006510;12651607
8137584;12651607
8137592;12651607
8268689;12651607
6564763;12651607
8793005;12651607
8137652;12651607
8268736;12651607
8793034;12651607
6302689;12651607
8268792;12651607
9186296;12651607
6302714;12651607
6564881;12651607
8268825;12651607
6564892;12651607
6302764;12651607
6302766;12651607
8268856;12651607
8793152;12651607
7482442;12651607
8137810;12651607
9186388;12651607
7482458;12651607
6958178;12651607
7482473;12651607
7482479;12651607
9186416;12651607
7482481;12651607
8137842;12651607
6302839;12651607
6564988;12651607
8531077;12651607
9186453;12651607
9186458;12651607
8137886;12651607
8531104;12651607
9186474;12651607
6302892;12651607
6302895;12651607
9186482;12651607
9186488;12651607
8137917;12651607
11457;12651607
6565061;12651607
8137928;12651607
6565072;12651607
6302933;12651607
8137949;12651607
6302943;12651607
8137951;12651607
6565093;12651607
9186540;12651607
9186554;12651607
8269058;12651607
8137993;12651607
8269073;12651607
7482642;12651607
7351636;12651607
6303077;12651607
6565221;12651607
8007017;12651607
8138090;12651607
6303083;12651607
8138138;12651607
